29 8 2022 0:10 Start-up Time: 2.427s Avg: 0.277ms 3610FPS Total: 10181.3s
29 8 2022 0:9 Start-up Time: 2.402s Avg: 0.3ms 3333FPS Total: 10649s
29 8 2022 0:6 Start-up Time: 2.106s Avg: 0.25ms 4000FPS Total: 27952.3s
29 8 2022 0:6 Start-up Time: 2.429s Avg: 0.219ms 4566FPS Total: 6394.47s
29 8 2022 0:5 Start-up Time: 2.133s Avg: 0.225ms 4444FPS Total: 9579.96s
29 8 2022 0:5 Start-up Time: 2.384s Avg: 0.238ms 4201FPS Total: 6670.13s
29 8 2022 0:5 Start-up Time: 2.386s Avg: 0.237ms 4219FPS Total: 6302.77s
29 8 2022 0:2 Start-up Time: 2.407s Avg: 0.304ms 3289FPS Total: 18543s
29 8 2022 0:2 Start-up Time: 2.296s Avg: 0.224ms 4464FPS Total: 17989.5s
29 8 2022 0:1 Start-up Time: 2.443s Avg: 0.225ms 4444FPS Total: 10286.8s
28 8 2022 23:50 Start-up Time: 2.474s Avg: 0.216ms 4629FPS Total: 16365.4s
28 8 2022 23:44 Start-up Time: 2.384s Avg: 0.224ms 4464FPS Total: 10813.9s
28 8 2022 23:42 Start-up Time: 2.353s Avg: 0.301ms 3322FPS Total: 9859.78s
28 8 2022 23:41 Start-up Time: 2.382s Avg: 0.274ms 3649FPS Total: 3668.85s
28 8 2022 23:40 Start-up Time: 2.412s Avg: 0.249ms 4016FPS Total: 5855.69s
28 8 2022 23:0 Start-up Time: 2.439s Avg: 0.248ms 4032FPS Total: 4793.34s
28 8 2022 22:49 Start-up Time: 2.509s Avg: 0.252ms 3968FPS Total: 14458.1s
28 8 2022 22:48 Start-up Time: 2.518s Avg: 0.239ms 4184FPS Total: 8327.22s
28 8 2022 22:48 Start-up Time: 2.505s Avg: 0.282ms 3546FPS Total: 10795.4s
28 8 2022 22:46 Start-up Time: 2.185s Avg: 0.259ms 3861FPS Total: 30131s
28 8 2022 20:15 Start-up Time: 2.48s Avg: 0.244ms 4098FPS Total: 52111.5s
28 8 2022 20:14 Start-up Time: 2.458s Avg: 0.239ms 4184FPS Total: 12269.9s
28 8 2022 20:12 Start-up Time: 8.624s Avg: 0.3ms 3333FPS Total: 11379.1s
28 8 2022 20:11 Start-up Time: 2.382s Avg: 0.236ms 4237FPS Total: 43665.8s
28 8 2022 20:4 Start-up Time: 2.535s Avg: 0.235ms 4255FPS Total: 12068.5s
28 8 2022 19:52 Start-up Time: 2.538s Avg: 0.273ms 3663FPS Total: 14583.9s
28 8 2022 19:50 Start-up Time: 2.452s Avg: 0.315ms 3174FPS Total: 5110.78s
27 8 2022 23:17 Start-up Time: 2.826s Avg: 0.3ms 3333FPS Total: 5904.9s
27 8 2022 23:16 Start-up Time: 2.618s Avg: 0.298ms 3355FPS Total: 4068.83s
27 8 2022 23:16 Start-up Time: 2.611s Avg: 0.301ms 3322FPS Total: 3938.81s
27 8 2022 23:12 Start-up Time: 2.629s Avg: 0.251ms 3984FPS Total: 7134.03s
27 8 2022 23:11 Start-up Time: 2.466s Avg: 0.264ms 3787FPS Total: 7123.71s
27 8 2022 21:45 Start-up Time: 2.552s Avg: 0.24ms 4166FPS Total: 7272.79s
27 8 2022 21:44 Start-up Time: 2.553s Avg: 0.277ms 3610FPS Total: 3642.17s
27 8 2022 21:44 Start-up Time: 2.654s Avg: 0.264ms 3787FPS Total: 6023.46s
27 8 2022 21:44 Start-up Time: 2.656s Avg: 0.275ms 3636FPS Total: 5181.19s
27 8 2022 21:43 Start-up Time: 2.654s Avg: 0.276ms 3623FPS Total: 23881.4s
27 8 2022 21:41 Start-up Time: 2.516s Avg: 0.261ms 3831FPS Total: 6568.31s
27 8 2022 21:40 Start-up Time: 2.7s Avg: 0.256ms 3906FPS Total: 12649.7s
27 8 2022 21:38 Start-up Time: 2.528s Avg: 0.267ms 3745FPS Total: 6415.64s
27 8 2022 21:36 Start-up Time: 2.566s Avg: 0.264ms 3787FPS Total: 3848.95s
27 8 2022 21:35 Start-up Time: 2.594s Avg: 0.26ms 3846FPS Total: 5653.94s
27 8 2022 21:34 Start-up Time: 2.583s Avg: 0.263ms 3802FPS Total: 6996.38s
27 8 2022 21:32 Start-up Time: 2.673s Avg: 0.283ms 3533FPS Total: 5243s
27 8 2022 21:31 Start-up Time: 2.68s Avg: 0.255ms 3921FPS Total: 15265.3s
27 8 2022 21:31 Start-up Time: 2.538s Avg: 0.237ms 4219FPS Total: 11481.6s
27 8 2022 21:29 Start-up Time: 2.604s Avg: 0.276ms 3623FPS Total: 4960.61s
27 8 2022 21:28 Start-up Time: 2.53s Avg: 0.263ms 3802FPS Total: 4160.44s
27 8 2022 21:27 Start-up Time: 3.095s Avg: 0.266ms 3759FPS Total: 4598.25s
27 8 2022 21:26 Start-up Time: 3.852s Avg: 0.267ms 3745FPS Total: 5993.81s
26 8 2022 22:10 Start-up Time: 2.43s Avg: 0.279ms 3584FPS Total: 3943.01s
26 8 2022 22:9 Start-up Time: 6.781s Avg: 0.302ms 3311FPS Total: 10243.4s
26 8 2022 22:9 Start-up Time: 2.247s Avg: 0.263ms 3802FPS Total: 3626.16s
26 8 2022 22:8 Start-up Time: 2.481s Avg: 0.276ms 3623FPS Total: 4116.98s
26 8 2022 22:7 Start-up Time: 2.442s Avg: 0.285ms 3508FPS Total: 4929.65s
26 8 2022 22:7 Start-up Time: 2.487s Avg: 0.276ms 3623FPS Total: 4469.04s
26 8 2022 21:57 Start-up Time: 2.266s Avg: 0.27ms 3703FPS Total: 3688.49s
26 8 2022 21:52 Start-up Time: 2.513s Avg: 0.269ms 3717FPS Total: 4461.63s
26 8 2022 21:51 Start-up Time: 2.246s Avg: 0.271ms 3690FPS Total: 4530.13s
26 8 2022 21:50 Start-up Time: 2.537s Avg: 0.265ms 3773FPS Total: 8946.5s
26 8 2022 21:47 Start-up Time: 2.305s Avg: 0.26ms 3846FPS Total: 4329.65s
26 8 2022 21:43 Start-up Time: 2.571s Avg: 0.264ms 3787FPS Total: 4823.72s
26 8 2022 21:2 Start-up Time: 2.527s Avg: 0.266ms 3759FPS Total: 3810.26s
26 8 2022 21:1 Start-up Time: 2.584s Avg: 0.258ms 3875FPS Total: 7017.48s
26 8 2022 21:1 Start-up Time: 25.031s Avg: 0.271ms 3690FPS Total: 26503.4s
26 8 2022 21:0 Start-up Time: 2.524s Avg: 0.281ms 3558FPS Total: 11377.8s
26 8 2022 20:57 Start-up Time: 2.221s Avg: 0.269ms 3717FPS Total: 5315.24s
26 8 2022 20:56 Start-up Time: 2.497s Avg: 0.288ms 3472FPS Total: 20823.4s
26 8 2022 20:56 Start-up Time: 2.627s Avg: 0.265ms 3773FPS Total: 7904.62s
26 8 2022 20:56 Start-up Time: 2.689s Avg: 0.261ms 3831FPS Total: 6036.87s
26 8 2022 20:55 Start-up Time: 2.456s Avg: 0.218ms 4587FPS Total: 5819.57s
26 8 2022 20:55 Start-up Time: 2.57s Avg: 0.29ms 3448FPS Total: 12939s
26 8 2022 20:55 Start-up Time: 2.527s Avg: 0.271ms 3690FPS Total: 12503.4s
26 8 2022 20:52 Start-up Time: 2.523s Avg: 0.319ms 3134FPS Total: 13421.6s
26 8 2022 20:51 Start-up Time: 2.402s Avg: 0.301ms 3322FPS Total: 25073.6s
26 8 2022 20:50 Start-up Time: 2.688s Avg: 0.293ms 3412FPS Total: 5472.14s
26 8 2022 20:49 Start-up Time: 2.56s Avg: 0.285ms 3508FPS Total: 8544.29s
26 8 2022 20:47 Start-up Time: 2.514s Avg: 0.284ms 3521FPS Total: 12136.7s
26 8 2022 20:47 Start-up Time: 2.311s Avg: 0.302ms 3311FPS Total: 5533.44s
26 8 2022 20:41 Start-up Time: 2.558s Avg: 0.284ms 3521FPS Total: 10050.2s
26 8 2022 20:41 Start-up Time: 2.47s Avg: 0.288ms 3472FPS Total: 5468.47s
26 8 2022 20:40 Start-up Time: 2.259s Avg: 0.285ms 3508FPS Total: 12099s
26 8 2022 20:39 Start-up Time: 2.631s Avg: 0.312ms 3205FPS Total: 14110.9s
26 8 2022 20:27 Start-up Time: 2.463s Avg: 0.265ms 3773FPS Total: 9996.73s
26 8 2022 20:24 Start-up Time: 2.46s Avg: 0.305ms 3278FPS Total: 5160.14s
26 8 2022 20:21 Start-up Time: 2.258s Avg: 0.232ms 4310FPS Total: 21155.1s
26 8 2022 20:21 Start-up Time: 2.521s Avg: 0.286ms 3496FPS Total: 5355.98s
26 8 2022 20:19 Start-up Time: 2.272s Avg: 0.296ms 3378FPS Total: 3975.9s
26 8 2022 20:16 Start-up Time: 2.372s Avg: 0.298ms 3355FPS Total: 30238.9s
26 8 2022 20:16 Start-up Time: 2.376s Avg: 0.315ms 3174FPS Total: 12722.9s
26 8 2022 20:15 Start-up Time: 2.451s Avg: 0.29ms 3448FPS Total: 7917.7s
26 8 2022 20:14 Start-up Time: 2.386s Avg: 0.323ms 3095FPS Total: 10980.1s
26 8 2022 17:31 Start-up Time: 2.599s Avg: 0.306ms 3267FPS Total: 4358.37s
26 8 2022 17:30 Start-up Time: 2.468s Avg: 0.293ms 3412FPS Total: 4413.36s
26 8 2022 17:30 Start-up Time: 2.488s Avg: 0.308ms 3246FPS Total: 13771.5s
26 8 2022 17:29 Start-up Time: 2.67s Avg: 0.309ms 3236FPS Total: 14476.1s
26 8 2022 17:22 Start-up Time: 2.632s Avg: 0.279ms 3584FPS Total: 4646.05s
26 8 2022 17:12 Start-up Time: 7.676s Avg: 0.265ms 3773FPS Total: 13718.5s
26 8 2022 17:11 Start-up Time: 2.69s Avg: 0.316ms 3164FPS Total: 3630.89s
26 8 2022 17:10 Start-up Time: 2.517s Avg: 0.3ms 3333FPS Total: 7133.36s
26 8 2022 17:10 Start-up Time: 2.627s Avg: 0.263ms 3802FPS Total: 4808.02s
26 8 2022 17:9 Start-up Time: 2.513s Avg: 0.299ms 3344FPS Total: 4397.89s
26 8 2022 17:6 Start-up Time: 2.557s Avg: 0.293ms 3412FPS Total: 6368.53s
26 8 2022 16:55 Start-up Time: 2.606s Avg: 0.291ms 3436FPS Total: 4396.42s
26 8 2022 16:55 Start-up Time: 2.6s Avg: 0.301ms 3322FPS Total: 3938.17s
26 8 2022 16:54 Start-up Time: 2.591s Avg: 0.291ms 3436FPS Total: 4471.58s
26 8 2022 16:52 Start-up Time: 2.497s Avg: 0.294ms 3401FPS Total: 5357.66s
26 8 2022 16:49 Start-up Time: 2.641s Avg: 0.28ms 3571FPS Total: 4371.61s
26 8 2022 16:13 Start-up Time: 2.525s Avg: 0.291ms 3436FPS Total: 9742.83s
26 8 2022 16:12 Start-up Time: 2.476s Avg: 0.301ms 3322FPS Total: 3939.32s
26 8 2022 16:11 Start-up Time: 2.585s Avg: 0.303ms 3300FPS Total: 4197.31s
26 8 2022 16:11 Start-up Time: 2.621s Avg: 0.293ms 3412FPS Total: 5233.47s
26 8 2022 16:11 Start-up Time: 2.514s Avg: 0.292ms 3424FPS Total: 3854.45s
26 8 2022 16:8 Start-up Time: 2.52s Avg: 0.295ms 3389FPS Total: 3918.83s
26 8 2022 16:7 Start-up Time: 2.563s Avg: 0.292ms 3424FPS Total: 4374.32s
26 8 2022 16:0 Start-up Time: 2.568s Avg: 0.232ms 4310FPS Total: 16783s
26 8 2022 15:59 Start-up Time: 2.523s Avg: 0.286ms 3496FPS Total: 18088s
26 8 2022 15:32 Start-up Time: 2.314s Avg: 0.323ms 3095FPS Total: 9995.49s
26 8 2022 15:32 Start-up Time: 2.558s Avg: 0.356ms 2808FPS Total: 8587.34s
26 8 2022 15:31 Start-up Time: 2.517s Avg: 0.294ms 3401FPS Total: 6773.04s
26 8 2022 15:31 Start-up Time: 2.672s Avg: 0.256ms 3906FPS Total: 26574.8s
26 8 2022 15:31 Start-up Time: 2.639s Avg: 0.291ms 3436FPS Total: 4039.15s
26 8 2022 15:30 Start-up Time: 2.543s Avg: 0.285ms 3508FPS Total: 5166.99s
26 8 2022 15:30 Start-up Time: 2.542s Avg: 0.282ms 3546FPS Total: 5861.22s
26 8 2022 15:29 Start-up Time: 2.461s Avg: 0.327ms 3058FPS Total: 4232.33s
26 8 2022 15:28 Start-up Time: 2.51s Avg: 0.276ms 3623FPS Total: 4227.48s
26 8 2022 15:25 Start-up Time: 2.535s Avg: 0.309ms 3236FPS Total: 3447.76s
26 8 2022 15:25 Start-up Time: 2.48s Avg: 0.297ms 3367FPS Total: 4386.23s
26 8 2022 15:24 Start-up Time: 2.526s Avg: 0.294ms 3401FPS Total: 3893.59s
26 8 2022 15:23 Start-up Time: 2.485s Avg: 0.297ms 3367FPS Total: 4557.04s
26 8 2022 15:19 Start-up Time: 2.734s Avg: 0.297ms 3367FPS Total: 4997.4s
26 8 2022 15:0 Start-up Time: 2.458s Avg: 0.291ms 3436FPS Total: 4173.68s
26 8 2022 14:59 Start-up Time: 2.514s Avg: 0.286ms 3496FPS Total: 4098.46s
26 8 2022 14:58 Start-up Time: 2.551s Avg: 0.273ms 3663FPS Total: 4702.14s
26 8 2022 14:58 Start-up Time: 2.515s Avg: 0.286ms 3496FPS Total: 4140.67s
26 8 2022 14:56 Start-up Time: 2.597s Avg: 0.263ms 3802FPS Total: 6150.87s
26 8 2022 14:43 Start-up Time: 2.651s Avg: 0.253ms 3952FPS Total: 5795.72s
26 8 2022 14:41 Start-up Time: 2.552s Avg: 0.23ms 4347FPS Total: 40160.2s
26 8 2022 14:40 Start-up Time: 2.571s Avg: 0.234ms 4273FPS Total: 43285.8s
26 8 2022 14:40 Start-up Time: 2.527s Avg: 0.285ms 3508FPS Total: 7877.08s
26 8 2022 14:37 Start-up Time: 2.235s Avg: 0.304ms 3289FPS Total: 5005.18s
26 8 2022 14:35 Start-up Time: 2.231s Avg: 0.294ms 3401FPS Total: 5422.99s
26 8 2022 14:34 Start-up Time: 2.55s Avg: 0.308ms 3246FPS Total: 4329.26s
26 8 2022 14:32 Start-up Time: 2.524s Avg: 0.298ms 3355FPS Total: 5758.5s
26 8 2022 14:29 Start-up Time: 2.521s Avg: 0.324ms 3086FPS Total: 4012.78s
26 8 2022 14:24 Start-up Time: 2.634s Avg: 0.326ms 3067FPS Total: 5845.88s
26 8 2022 14:23 Start-up Time: 2.531s Avg: 0.3ms 3333FPS Total: 10355.3s
26 8 2022 14:19 Start-up Time: 2.586s Avg: 0.324ms 3086FPS Total: 24975.3s
26 8 2022 14:18 Start-up Time: 2.526s Avg: 0.256ms 3906FPS Total: 15009s
26 8 2022 14:15 Start-up Time: 2.676s Avg: 0.328ms 3048FPS Total: 9135.72s
26 8 2022 14:10 Start-up Time: 10.808s Avg: 0.294ms 3401FPS Total: 21677.7s
26 8 2022 14:9 Start-up Time: 2.803s Avg: 0.293ms 3412FPS Total: 16281.9s
26 8 2022 13:10 Start-up Time: 2.866s Avg: 0.318ms 3144FPS Total: 42112.1s
26 8 2022 13:10 Start-up Time: 2.73s Avg: 0.28ms 3571FPS Total: 8373.43s
26 8 2022 10:55 Start-up Time: 2.54s Avg: 0.317ms 3154FPS Total: 12311s
26 8 2022 10:55 Start-up Time: 3.233s Avg: 0.296ms 3378FPS Total: 8752.22s
23 8 2022 20:19 Start-up Time: 3.344s Avg: 0.311ms 3215FPS Total: 16997.6s
23 8 2022 20:19 Start-up Time: 3.355s Avg: 0.271ms 3690FPS Total: 10706.2s
23 8 2022 20:16 Start-up Time: 3.245s Avg: 0.282ms 3546FPS Total: 6906.41s
23 8 2022 20:16 Start-up Time: 3.665s Avg: 0.279ms 3584FPS Total: 5816.94s
23 8 2022 19:4 Start-up Time: 3.412s Avg: 0.234ms 4273FPS Total: 21156.8s
23 8 2022 19:3 Start-up Time: 2.151s Avg: 0.279ms 3584FPS Total: 4043.2s
22 8 2022 19:29 Start-up Time: 3.307s Avg: 0.267ms 3745FPS Total: 16724.5s
22 8 2022 19:29 Start-up Time: 3.356s Avg: 0.269ms 3717FPS Total: 8860.23s
22 8 2022 19:28 Start-up Time: 3.28s Avg: 0.306ms 3267FPS Total: 9247.22s
22 8 2022 19:27 Start-up Time: 2.779s Avg: 0.313ms 3194FPS Total: 15316.3s
22 8 2022 19:25 Start-up Time: 2.111s Avg: 0.305ms 3278FPS Total: 14909.8s
22 8 2022 19:25 Start-up Time: 2.317s Avg: 0.314ms 3184FPS Total: 5736.83s
22 8 2022 19:25 Start-up Time: 2.101s Avg: 0.3ms 3333FPS Total: 10585.2s
22 8 2022 19:24 Start-up Time: 2.107s Avg: 0.299ms 3344FPS Total: 9544.63s
22 8 2022 19:23 Start-up Time: 2.121s Avg: 0.317ms 3154FPS Total: 22322.8s
22 8 2022 19:23 Start-up Time: 2.038s Avg: 0.314ms 3184FPS Total: 10394.3s
22 8 2022 19:23 Start-up Time: 2.063s Avg: 0.312ms 3205FPS Total: 7484.17s
22 8 2022 19:22 Start-up Time: 2.123s Avg: 0.27ms 3703FPS Total: 16564.2s
22 8 2022 19:20 Start-up Time: 1.935s Avg: 0.29ms 3448FPS Total: 101683s
22 8 2022 19:19 Start-up Time: 1.929s Avg: 0.274ms 3649FPS Total: 15611.9s
22 8 2022 19:0 Start-up Time: 0.94s Avg: 0.126ms 7936FPS Total: 21719.7s
22 8 2022 19:0 Start-up Time: 1.848s Avg: 0.118ms 8474FPS Total: 20894.8s
22 8 2022 17:5 Start-up Time: 0.976s Avg: 0.13ms 7692FPS Total: 52686.7s
22 8 2022 17:4 Start-up Time: 1.08s Avg: 0.126ms 7936FPS Total: 14124.4s
22 8 2022 17:4 Start-up Time: 1.058s Avg: 0.14ms 7142FPS Total: 10912.2s
22 8 2022 17:3 Start-up Time: 1.093s Avg: 0.144ms 6944FPS Total: 19179.3s
22 8 2022 17:3 Start-up Time: 1.055s Avg: 0.136ms 7352FPS Total: 11068.1s
22 8 2022 17:2 Start-up Time: 1.03s Avg: 0.128ms 7812FPS Total: 19703.2s
22 8 2022 16:58 Start-up Time: 0.998s Avg: 0.124ms 8064FPS Total: 22881.3s
22 8 2022 16:58 Start-up Time: 1.101s Avg: 0.146ms 6849FPS Total: 9560.41s
22 8 2022 16:57 Start-up Time: 0.959s Avg: 0.119ms 8403FPS Total: 24181.7s
22 8 2022 16:57 Start-up Time: 1.14s Avg: 0.127ms 7874FPS Total: 13924s
22 8 2022 16:56 Start-up Time: 1.329s Avg: 0.128ms 7812FPS Total: 11345.7s
22 8 2022 14:51 Start-up Time: 1.061s Avg: 0.126ms 7936FPS Total: 10217.3s
22 8 2022 14:50 Start-up Time: 1.08s Avg: 0.128ms 7812FPS Total: 17991.4s
22 8 2022 14:49 Start-up Time: 1.048s Avg: 0.125ms 8000FPS Total: 31909.2s
22 8 2022 14:49 Start-up Time: 1.124s Avg: 0.125ms 8000FPS Total: 33186.9s
22 8 2022 14:34 Start-up Time: 1.138s Avg: 0.123ms 8130FPS Total: 21069.8s
22 8 2022 14:25 Start-up Time: 1.119s Avg: 0.127ms 7874FPS Total: 27019.1s
22 8 2022 11:57 Start-up Time: 0.988s Avg: 0.123ms 8130FPS Total: 35513s
22 8 2022 11:55 Start-up Time: 1.062s Avg: 0.126ms 7936FPS Total: 21661.3s
22 8 2022 11:55 Start-up Time: 1.054s Avg: 0.127ms 7874FPS Total: 8127.89s
22 8 2022 11:52 Start-up Time: 1.026s Avg: 0.134ms 7462FPS Total: 12761.8s
22 8 2022 11:52 Start-up Time: 1.024s Avg: 0.147ms 6802FPS Total: 2079.22s
22 8 2022 11:52 Start-up Time: 1.01s Avg: 0.143ms 6993FPS Total: 5945.07s
22 8 2022 11:51 Start-up Time: 0.982s Avg: 0.132ms 7575FPS Total: 5454.86s
22 8 2022 11:51 Start-up Time: 0.967s Avg: 0.137ms 7299FPS Total: 2118.49s
22 8 2022 11:51 Start-up Time: 1.054s Avg: 0.131ms 7633FPS Total: 5491.26s
22 8 2022 11:51 Start-up Time: 0.982s Avg: 0.126ms 7936FPS Total: 9771.27s
22 8 2022 11:50 Start-up Time: 1.014s Avg: 0.127ms 7874FPS Total: 6662.51s
22 8 2022 11:49 Start-up Time: 0.967s Avg: 0.135ms 7407FPS Total: 5524.6s
22 8 2022 11:49 Start-up Time: 0.993s Avg: 0.124ms 8064FPS Total: 9146.9s
22 8 2022 11:47 Start-up Time: 1.056s Avg: 0.125ms 8000FPS Total: 19419.2s
22 8 2022 11:43 Start-up Time: 0.966s Avg: 0.115ms 8695FPS Total: 244358s
22 8 2022 11:43 Start-up Time: 0.953s Avg: 0.129ms 7751FPS Total: 14213.1s
21 8 2022 19:33 Start-up Time: 0.976s Avg: 0.127ms 7874FPS Total: 8639.75s
21 8 2022 19:32 Start-up Time: 0.986s Avg: 0.134ms 7462FPS Total: 2887.3s
21 8 2022 19:32 Start-up Time: 0.973s Avg: 0.14ms 7142FPS Total: 6047.59s
21 8 2022 19:31 Start-up Time: 0.993s Avg: 0.129ms 7751FPS Total: 15299.5s
21 8 2022 19:28 Start-up Time: 1.006s Avg: 0.13ms 7692FPS Total: 11830.8s
21 8 2022 19:27 Start-up Time: 1.049s Avg: 0.135ms 7407FPS Total: 11956.9s
21 8 2022 19:26 Start-up Time: 1.028s Avg: 0.133ms 7518FPS Total: 9289.71s
21 8 2022 19:25 Start-up Time: 1.013s Avg: 0.129ms 7751FPS Total: 42685s
21 8 2022 19:23 Start-up Time: 1s Avg: 0.122ms 8196FPS Total: 20200.7s
21 8 2022 19:23 Start-up Time: 1.034s Avg: 0.132ms 7575FPS Total: 10703.5s
21 8 2022 19:23 Start-up Time: 0.991s Avg: 0.134ms 7462FPS Total: 3975.86s
21 8 2022 19:22 Start-up Time: 1.305s Avg: 0.125ms 8000FPS Total: 59367.8s
19 8 2022 16:48 Start-up Time: 1.079s Avg: 0.126ms 7936FPS Total: 13137.2s
19 8 2022 16:43 Start-up Time: 1.067s Avg: 0.126ms 7936FPS Total: 24491.6s
19 8 2022 16:42 Start-up Time: 1.211s Avg: 0.128ms 7812FPS Total: 18593.1s
19 8 2022 14:1 Start-up Time: 2.381s Avg: 0.133ms 7518FPS Total: 9184.1s
18 8 2022 20:53 Start-up Time: 1.059s Avg: 0.127ms 7874FPS Total: 25499.8s
18 8 2022 20:52 Start-up Time: 1.543s Avg: 0.132ms 7575FPS Total: 28372.7s
18 8 2022 15:1 Start-up Time: 1.048s Avg: 0.125ms 8000FPS Total: 90703.1s
18 8 2022 15:0 Start-up Time: 1.057s Avg: 0.136ms 7352FPS Total: 2301.73s
18 8 2022 15:0 Start-up Time: 1.051s Avg: 0.129ms 7751FPS Total: 9309.34s
18 8 2022 15:0 Start-up Time: 1.156s Avg: 0.128ms 7812FPS Total: 7470.77s
18 8 2022 11:26 Start-up Time: 1.157s Avg: 0.125ms 8000FPS Total: 21779.8s
18 8 2022 11:19 Start-up Time: 1.018s Avg: 0.129ms 7751FPS Total: 9138.43s
18 8 2022 11:16 Start-up Time: 1.005s Avg: 0.127ms 7874FPS Total: 17744.2s
18 8 2022 11:16 Start-up Time: 1.656s Avg: 0.13ms 7692FPS Total: 10131.9s
17 8 2022 23:6 Start-up Time: 0.945s Avg: 0.126ms 7936FPS Total: 6601.61s
17 8 2022 23:6 Start-up Time: 1.019s Avg: 0.128ms 7812FPS Total: 15460s
17 8 2022 23:5 Start-up Time: 1.003s Avg: 0.125ms 8000FPS Total: 15612.4s
17 8 2022 23:3 Start-up Time: 1.042s Avg: 0.12ms 8333FPS Total: 3548.53s
17 8 2022 22:39 Start-up Time: 4.378s Avg: 0.131ms 7633FPS Total: 16526.9s
17 8 2022 22:32 Start-up Time: 0.966s Avg: 0.122ms 8196FPS Total: 2274.3s
17 8 2022 22:32 Start-up Time: 6.858s Avg: 0.131ms 7633FPS Total: 12809.6s
17 8 2022 22:30 Start-up Time: 1.031s Avg: 0.126ms 7936FPS Total: 5096.06s
17 8 2022 19:2 Start-up Time: 1.594s Avg: 0.133ms 7518FPS Total: 5358.75s
17 8 2022 19:0 Start-up Time: 1.539s Avg: 0.127ms 7874FPS Total: 10812.8s
17 8 2022 19:0 Start-up Time: 1.735s Avg: 0.131ms 7633FPS Total: 6679.34s
17 8 2022 18:58 Start-up Time: 1.645s Avg: 0.125ms 8000FPS Total: 46747.3s
17 8 2022 16:58 Start-up Time: 1.528s Avg: 0.128ms 7812FPS Total: 3545.63s
17 8 2022 16:57 Start-up Time: 1.519s Avg: 0.124ms 8064FPS Total: 2714.17s
17 8 2022 16:55 Start-up Time: 1.636s Avg: 0.117ms 8547FPS Total: 3437.91s
17 8 2022 16:50 Start-up Time: 1.584s Avg: 0.117ms 8547FPS Total: 4946.13s
17 8 2022 16:46 Start-up Time: 1.713s Avg: 0.116ms 8620FPS Total: 6365.22s
17 8 2022 16:28 Start-up Time: 1.617s Avg: 0.116ms 8620FPS Total: 4312.19s
17 8 2022 15:22 Start-up Time: 1.559s Avg: 0.125ms 8000FPS Total: 3757s
17 8 2022 15:22 Start-up Time: 1.594s Avg: 0.122ms 8196FPS Total: 3155.53s
17 8 2022 15:21 Start-up Time: 1.663s Avg: 0.128ms 7812FPS Total: 2557.44s
17 8 2022 15:21 Start-up Time: 1.686s Avg: 0.133ms 7518FPS Total: 2663.12s
17 8 2022 15:21 Start-up Time: 1.658s Avg: 0.118ms 8474FPS Total: 3122.37s
17 8 2022 15:20 Start-up Time: 1.668s Avg: 0.119ms 8403FPS Total: 3786.15s
17 8 2022 15:20 Start-up Time: 1.612s Avg: 0.119ms 8403FPS Total: 2815.48s
17 8 2022 15:19 Start-up Time: 1.528s Avg: 0.123ms 8130FPS Total: 3736.12s
17 8 2022 15:18 Start-up Time: 1.653s Avg: 0.125ms 8000FPS Total: 3092.36s
17 8 2022 15:18 Start-up Time: 1.692s Avg: 0.129ms 7751FPS Total: 4726.49s
17 8 2022 15:14 Start-up Time: 1.017s Avg: 0.136ms 7352FPS Total: 6819.18s
17 8 2022 15:13 Start-up Time: 1.086s Avg: 0.119ms 8403FPS Total: 3440.19s
17 8 2022 15:9 Start-up Time: 1.083s Avg: 0.131ms 7633FPS Total: 1509.94s
17 8 2022 15:9 Start-up Time: 1.045s Avg: 0.134ms 7462FPS Total: 5202.71s
17 8 2022 15:8 Start-up Time: 1.119s Avg: 0.157ms 6369FPS Total: 4326.78s
17 8 2022 15:8 Start-up Time: 1.097s Avg: 0.122ms 8196FPS Total: 2125.27s
17 8 2022 15:8 Start-up Time: 1.776s Avg: 0.122ms 8196FPS Total: 5539.43s
17 8 2022 14:40 Start-up Time: 1.499s Avg: 0.119ms 8403FPS Total: 4893.85s
17 8 2022 13:29 Start-up Time: 3.822s Avg: 0.127ms 7874FPS Total: 5196.89s
17 8 2022 13:29 Start-up Time: 4.143s Avg: 0.118ms 8474FPS Total: 17443.1s
17 8 2022 12:0 Start-up Time: 36.749s Avg: 0.124ms 8064FPS Total: 39356s
16 8 2022 20:43 Start-up Time: 1.055s Avg: 0.122ms 8196FPS Total: 2247.95s
16 8 2022 20:43 Start-up Time: 1.085s Avg: 0.121ms 8264FPS Total: 2116.56s
16 8 2022 20:42 Start-up Time: 2.039s Avg: 0.122ms 8196FPS Total: 3393.72s
15 8 2022 23:13 Start-up Time: 0.957s Avg: 0.12ms 8333FPS Total: 2477.82s
15 8 2022 20:46 Start-up Time: 0.985s Avg: 0.143ms 6993FPS Total: 1711.75s
15 8 2022 20:45 Start-up Time: 1.013s Avg: 0.159ms 6289FPS Total: 2050.09s
15 8 2022 14:35 Start-up Time: 1.077s Avg: 0.116ms 8620FPS Total: 10589.2s
15 8 2022 14:35 Start-up Time: 1.066s Avg: 0.12ms 8333FPS Total: 15372.8s
15 8 2022 14:35 Start-up Time: 1.11s Avg: 0.121ms 8264FPS Total: 5822.45s
15 8 2022 14:31 Start-up Time: 1.325s Avg: 0.122ms 8196FPS Total: 2647.51s
